codIBGE,municipio,ano,UF,expecvida,AmpT,Tmax,Tmin,homicidios,mortinf,acidtrans,renda_pc,indgini,razao_renda,IDHM,lnexpecvida,lnAmpT,lnTmax,lnTmin,lnrenda_pc,d1990,d2000,d2010,regiao
3151206,Pirapora,2010,MG,74.65,21.6,34.5,12.9,3.68,15.9,23.91,596.44,0.55,16.04,731,4.3128105239852,3.07269331469012,3.54095932403731,2.55722731136763,6.39097864972271,0,0,1,Sudeste
3151800,Poços de Caldas,1990,MG,71.48,20.4,26.8,6.4,9.98,20.7,22.7,580.65,0.52,14.1,0.79,4.26941769029123,3.01553490085017,3.28840188751681,1.85629799036563,6.36414816569177,1,0,0,Sudeste
3151800,Poços de Caldas,2000,MG,75.98,13.2,28.5,15.3,7.19,13.27,7.74,867.68,0.56,17.35,716,4.33047014775948,2.58021682959233,3.3499040872746,2.72785282839839,6.76582298309275,0,1,0,Sudeste
3151800,Poços de Caldas,2010,MG,77.31,22.6,27.7,5.1,6.44,11.27,19.32,953.96,0.5,12.26,779,4.34782331333238,3.11794990627824,3.32143241319329,1.62924053973028,6.86062174184808,0,0,1,Sudeste
3152006,Pompéu,1990,MG,67.68,17.6,30,12.4,9.82,30.37,24.57,290.82,0.56,17.44,628,4.21479071529797,2.86789890204411,3.40119738166216,2.51769647261099,5.67270451908534,1,0,0,Sudeste
3152006,Pompéu,2000,MG,69.61,21.9,33.5,11.6,14.95,29.88,13.93,478.26,0.63,24.23,546,4.24290823518058,3.08648663682246,3.51154543883102,2.45100509811232,6.17015451766789,0,1,0,Sudeste
3152006,Pompéu,2010,MG,75.05,23,33.6,10.6,26.99,15.2,40.48,598.83,0.52,14.5,689,4.31815455807947,3.13549421592915,3.51452606696916,2.36085400111802,6.3949777514909,0,0,1,Sudeste
3157005,Salinas,1990,MG,65.44,18.6,32,13.4,3.93,37,3.93,167.02,0.52,14.17,452,4.18113369229449,2.92316158071916,3.46573590279973,2.59525470695687,5.11811356572508,1,0,0,Sudeste
3157005,Salinas,2000,MG,69.37,20.4,34,13.6,7.97,30.63,31.9,268.51,0.58,20.94,535,4.23945449739721,3.01553490085017,3.52636052461616,2.61006979274201,5.59288815720324,0,1,0,Sudeste
3157005,Salinas,2010,MG,73.9,21.3,34.6,13.3,15.04,17.1,30.11,613.65,0.65,28.27,679,4.30271282795416,3.05870707271538,3.54385368206368,2.58776403522771,6.41942473304352,0,0,1,Sudeste
3162500,São João del Rei,1990,MG,67.11,18.3,28.1,9.8,2.74,26.96,17.87,362.32,0.58,19.18,736,4.20633306417015,2.90690105984738,3.3357695763397,2.28238238567653,5.89252779924796,1,0,0,Sudeste
3162500,São João del Rei,2000,MG,74.58,21.1,30,8.9,1.24,16.43,6.15,546.07,0.54,15.84,673,4.31187237475068,3.04927304048202,3.40119738166216,2.18605127673809,6.30274717265554,0,1,0,Sudeste
3162500,São João del Rei,2010,MG,76.57,NA,NA,NA,12.79,13,20.92,764.74,0.52,13.95,758,4.33820535512503,NA,NA,NA,6.63953590677684,0,0,1,Sudeste
3163706,São Lourenço,1990,MG,69.27,22.9,30.5,7.6,0,26.09,30.13,412.45,0.61,23.43,778,4.23801191203451,3.13113691056019,3.41772668361337,2.02814824729229,6.02211498630674,1,0,0,Sudeste
3163706,São Lourenço,2000,MG,76.9,23.5,30.1,6.6,2.64,15.06,26.4,796.63,0.63,25.22,699,4.3425058765116,3.15700042115011,3.40452517175483,1.88706964903238,6.68039033009366,0,1,0,Sudeste
3163706,São Lourenço,2010,MG,77.28,23.9,30,6.1,2.36,11.5,11.78,831.32,0.51,13.61,759,4.34743518990426,3.17387845893747,3.40119738166216,1.80828877117927,6.72301479895087,0,0,1,Sudeste
3164704,São Sebastião do Paraíso,1990,MG,68.84,17.9,29.4,11.5,2.03,27.22,20.39,417.63,0.54,15.99,745,4.23178497134334,2.88480071284671,3.38099467434464,2.4423470353692,6.03459587306859,1,0,0,Sudeste
3164704,São Sebastião do Paraíso,2000,MG,74.62,23.2,32.1,8.9,1.67,18.66,16.74,635.55,0.53,14.61,642,4.31240856779301,3.14415227867226,3.46885603013597,2.18605127673809,6.45449076574068,0,1,0,Sudeste
3164704,São Sebastião do Paraíso,2010,MG,75.15,21.5,31.1,9.6,10.58,15.1,16.62,775.73,0.47,10.55,722,4.31948611619898,3.06805293513362,3.43720781918519,2.26176309847379,6.65380452149437,0,0,1,Sudeste
3166709,Serra dos Aimorés,1990,MG,58.88,15.9,31.9,16,9.78,46.9,NA,221.91,0.59,21.01,498,4.07550147442062,2.76631910922619,3.4626060097908,2.77258872223978,5.40227189426789,1,0,0,Sudeste
3166709,Serra dos Aimorés,2000,MG,61.94,20.2,32.2,12,0,36.29,NA,248.39,0.54,15.56,544,4.12616617454506,3.00568260440716,3.47196645255036,2.484906649788,5.51500009160001,0,1,0,Sudeste
3166709,Serra dos Aimorés,2010,MG,72.06,NA,NA,NA,23.35,20.3,11.67,464.82,0.56,17.36,651,4.27749910531995,NA,NA,NA,6.14165023387187,0,0,1,Sudeste
3167202,Sete Lagoas,1990,MG,69.93,NA,NA,NA,8.33,29.37,13.89,377.87,0.56,17.88,737,4.24749474171578,NA,NA,NA,5.93455022112323,1,0,0,Sudeste
3167202,Sete Lagoas,2000,MG,70.56,20.2,31.9,11.7,1.05,26.99,0.27,555.25,0.57,18.42,0.66,4.25646341169854,3.00568260440716,3.4626060097908,2.45958884180371,6.31941846277454,0,1,0,Sudeste
3167202,Sete Lagoas,2010,MG,75.37,21.5,32.4,10.9,21.09,14.8,22.46,809.26,0.53,14.7,0.76,4.32240931785538,3.06805293513362,3.47815842279828,2.3887627892351,6.6961202498508,0,0,1,Sudeste
3168606,Teófilo Otoni,1990,MG,63.39,17.6,32.2,14.6,0,37.19,18.46,299.32,0.62,25.29,592,4.14930612029607,2.86789890204411,3.47196645255036,2.68102152871429,5.70151323521216,1,0,0,Sudeste
3168606,Teófilo Otoni,2000,MG,69.76,17,32.6,15.6,3.01,29.4,8.5,415.51,0.6,22.8,589,4.24506077960072,2.83321334405622,3.48431228837266,2.74727091425549,6.02950668139458,0,1,0,Sudeste
3168606,Teófilo Otoni,2010,MG,74.45,NA,NA,NA,16.76,16.2,34.25,615.34,0.57,19.18,701,4.31012775913002,NA,NA,NA,6.42217496057218,0,0,1,Sudeste
3170107,Uberaba,1990,MG,68.97,18.2,30.2,12,10.85,26.87,17.47,539.67,0.54,15.57,792,4.2336716274432,2.90142159408275,3.40784192438082,2.484906649788,6.2909578416427,1,0,0,Sudeste
3170107,Uberaba,2000,MG,73.93,21.9,33,11.1,12.38,17.98,19.33,790.5,0.56,17.43,692,4.30311869956901,3.08648663682246,3.49650756146648,2.40694510831829,6.67266565664953,0,1,0,Sudeste
3170107,Uberaba,2010,MG,75.71,21.5,32.7,11.2,15.59,14,23.55,978.01,0.5,12.42,772,4.32691025211521,3.06805293513362,3.48737507790321,2.41591377830105,6.88551989493142,0,0,1,Sudeste
3170206,Uberlândia,1990,MG,70.45,16.9,30.5,13.6,4.9,23.13,12.8,588.98,0.53,14.61,795,4.25490323834469,2.82731362192903,3.41772668361337,2.61006979274201,6.37839222721769,1,0,0,Sudeste
3170206,Uberlândia,2000,MG,73.11,21,33.5,12.5,10.31,20.01,1.92,768.83,0.56,17.1,702,4.29196515630522,3.04452243772342,3.51154543883102,2.52572864430826,6.64486987874699,0,1,0,Sudeste
3170206,Uberlândia,2010,MG,78.09,NA,NA,NA,22.6,10.68,30.4,1001.45,0.5,12.59,789,4.35786200767458,NA,NA,NA,6.90920422874724,0,0,1,Sudeste
3170404,Unaí,1990,MG,66.83,19.3,31.4,12.1,0,26.96,22.98,292.99,0.59,20.7,611,4.20215208152298,2.96010509591084,3.44680789291421,2.4932054526027,5.6801384787418,1,0,0,Sudeste
3170404,Unaí,2000,MG,74.75,22.4,35.3,12.9,8.35,16.03,20.88,681.53,0.7,35.17,651,4.3141492122708,3.10906095886099,3.56388296393925,2.55722731136763,6.52434027071063,0,1,0,Sudeste
3170404,Unaí,2010,MG,75.83,20.9,34.3,13.4,27.85,14.1,21.52,720.51,0.54,15.87,736,4.32849399271284,3.03974915897077,3.53514535417189,2.59525470695687,6.57995929459378,0,0,1,Sudeste
3200201,Alegre,1990,ES,63.42,16.6,32.2,15.6,3.28,34.65,19.72,286.49,0.6,22.66,0.63,4.1497792691102,2.8094026953625,3.47196645255036,2.74727091425549,5.65770363153167,1,0,0,Sudeste
3200201,Alegre,2000,ES,68.63,NA,NA,NA,18.46,18.8,21.8,426.17,0.57,19.45,616,4.22872975692054,NA,NA,NA,6.05483832769856,0,1,0,Sudeste
3200201,Alegre,2010,ES,75.35,NA,NA,NA,9.53,13.6,31,655.72,0.52,14.53,721,4.3221439250725,NA,NA,NA,6.48573386855826,0,0,1,Sudeste
3200300,Alfredo Chaves,1990,ES,68.09,17.4,34.3,16.9,0,28.8,39.54,277.2,0.52,14.38,637,4.22083035949488,2.85647020622048,3.53514535417189,2.82731362192903,5.62473926731575,1,0,0,Sudeste
3200300,Alfredo Chaves,2000,ES,72.02,13.3,32.2,18.9,28.67,20.47,21.5,387.77,0.55,17.73,604,4.27694385822073,2.58776403522771,3.47196645255036,2.9391619220656,5.96041238035251,0,1,0,Sudeste
3200300,Alfredo Chaves,2010,ES,74.93,NA,NA,NA,7,14.2,49.02,634.97,0.48,11.73,0.71,4.31655434437622,NA,NA,NA,6.45357775368217,0,0,1,Sudeste
3200607,Aracruz,1990,ES,64.37,14.9,32.1,17.2,0,38.17,26.7,423.54,0.58,20.72,733,4.16464768606452,2.70136121295141,3.46885603013597,2.84490938381941,6.04864796063544,1,0,0,Sudeste
3200607,Aracruz,2000,ES,69.17,NA,NA,NA,24.16,25.83,19.62,497.72,0.59,21.35,638,4.23656724261249,NA,NA,NA,6.21003766990743,0,1,0,Sudeste
3200607,Aracruz,2010,ES,75.26,NA,NA,NA,45.39,13.7,40.61,695.25,0.5,12.75,752,4.32094878516529,NA,NA,NA,6.54427149311407,0,0,1,Sudeste
3201506,Colatina,1990,ES,68.46,16.9,32.8,15.9,0,27.76,16.85,354.41,0.54,15.94,691,4.22624963310204,2.82731362192903,3.4904285153901,2.76631910922619,5.87045443503713,1,0,0,Sudeste
3201506,Colatina,2000,ES,70.72,18.4,34.6,16.2,21.65,21.86,27.42,557.04,0.55,16.78,657,4.25872841832939,2.91235066461494,3.54385368206368,2.78501124223834,6.32263705063429,0,1,0,Sudeste
3201506,Colatina,2010,ES,75.45,20.9,35.5,14.6,42.84,13.5,28.04,788.29,0.51,13.24,746,4.32347018521386,3.03974915897077,3.56953269648137,2.68102152871429,6.66986604245959,0,0,1,Sudeste
3202108,Ecoporanga,1990,ES,61.1,15.6,31.7,16.1,0,45.66,4.09,212.33,0.62,24.21,505,4.11251186617755,2.74727091425549,3.45631668088323,2.77881927199042,5.3581416681937,1,0,0,Sudeste
3202108,Ecoporanga,2000,ES,65.83,15.8,32.7,16.9,8.14,27.29,12.2,308.06,0.61,23.81,542,4.18707566147979,2.76000994003292,3.48737507790321,2.82731362192903,5.73029456919631,0,1,0,Sudeste
3202108,Ecoporanga,2010,ES,74.13,19.1,34.8,15.7,58.95,15.3,21.05,406.49,0.49,12.01,662,4.30582030866863,2.94968833505258,3.54961738678043,2.75366071235426,6.00755932843927,0,0,1,Sudeste
3202900,Itarana,1990,ES,68.46,17.2,32.5,15.3,0,28.8,38.48,288.33,0.68,33.6,648,4.22624963310204,2.84490938381941,3.48124008933569,2.72785282839839,5.6641056575033,1,0,0,Sudeste
3202900,Itarana,2000,ES,70.15,17.3,33.1,15.8,25.62,23.28,72.94,398.1,0.52,14.86,581,4.25063580654847,2.85070650150373,3.49953328238302,2.76000994003292,5.98670323000627,0,1,0,Sudeste
3202900,Itarana,2010,ES,73.51,20.7,35.5,14.8,26.95,16.2,35.93,607.49,0.47,10.72,684,4.297421451386,3.03013370027132,3.56953269648137,2.69462718077007,6.40933571417387,0,0,1,Sudeste
3203205,Linhares,1990,ES,64.37,14.5,31.4,16.9,0,34.65,24.23,315.11,0.6,21.52,614,4.16464768606452,2.67414864942653,3.44680789291421,2.82731362192903,5.75292178421649,1,0,0,Sudeste
3203205,Linhares,2000,ES,68.12,14.4,31.4,17,42.46,22.34,38.17,509.56,0.6,22.24,621,4.22127085579449,2.66722820658195,3.44680789291421,2.83321334405622,6.23354760824159,0,1,0,Sudeste
3203205,Linhares,2010,ES,75.05,NA,NA,NA,54.65,14,36.01,711.38,0.52,14.42,724,4.31815455807947,NA,NA,NA,6.5672067455403,0,0,1,Sudeste
3203700,Muniz Freire,1990,ES,65.56,17.7,31.1,13.4,0,36.49,9.92,200.73,0.58,20.46,551,4.18296575387563,2.87356463957978,3.43720781918519,2.59525470695687,5.30196072146284,1,0,0,Sudeste
3203700,Muniz Freire,2000,ES,68.63,17.9,30.5,12.6,29.74,27.29,14.86,467.1,0.62,23.74,0.54,4.22872975692054,2.88480071284671,3.41772668361337,2.53369681395743,6.14654336750806,0,1,0,Sudeste
3203700,Muniz Freire,2010,ES,74.24,22.3,33.6,11.3,26.57,15.1,53.13,421.86,0.51,14.52,645,4.30730308847795,3.10458667846607,3.51452606696916,2.42480272571829,6.04467350543912,0,0,1,Sudeste
3204609,Santa Teresa,1990,ES,69.78,15.9,28.3,12.4,0,24.23,17.03,329.43,0.62,24.84,642,4.24534743575863,2.76631910922619,3.34286180464919,2.51769647261099,5.79736388827773,1,0,0,Sudeste
3204609,Santa Teresa,2000,ES,74.85,16.5,28.4,11.9,9.46,15.59,44.78,532.31,0.55,16.93,0.62,4.31548611086564,2.80336038090653,3.34638914516716,2.47653840011748,6.2772260264009,0,1,0,Sudeste
3204609,Santa Teresa,2010,ES,75.04,NA,NA,NA,17.92,14,31.31,716.25,0.48,11.37,714,4.31802130469797,NA,NA,NA,6.57402926802895,0,0,1,Sudeste
3204708,São Gabriel da Palha,1990,ES,62.74,NA,NA,NA,0,36.68,19.9,234.01,0.55,17.21,594,4.13899920276253,NA,NA,NA,5.45536384948732,1,0,0,Sudeste
3204708,São Gabriel da Palha,2000,ES,68.79,NA,NA,NA,14.68,22.34,25.69,475.1,0.55,17.01,617,4.23105838553792,NA,NA,NA,6.16352530819288,0,1,0,Sudeste
3204708,São Gabriel da Palha,2010,ES,75.08,NA,NA,NA,27.61,14,46.02,792.54,0.6,20.33,709,4.31855421171831,NA,NA,NA,6.67524297766383,0,0,1,Sudeste
3204906,São Mateus,1990,ES,58.79,14.5,31.3,16.8,0,34.48,25.71,340.95,0.6,22.66,639,4.07397177241416,2.67414864942653,3.44361809754611,2.82137888640921,5.83173583896666,1,0,0,Sudeste
3204906,São Mateus,2000,ES,64.93,14.6,32,17.4,23.73,21.86,35.54,459.54,0.61,23.04,0.61,4.1733097665204,2.68102152871429,3.46573590279973,2.85647020622048,6.13022598914956,0,1,0,Sudeste
3204906,São Mateus,2010,ES,75.55,17.4,34.1,16.7,60.07,13.3,38.49,699.99,0.57,18.74,735,4.32479468871875,2.85647020622048,3.52929738428947,2.81540871942271,6.55106604922708,0,0,1,Sudeste
3205309,Vitória,1990,ES,67.87,11.7,30.9,19.2,0,31.73,43.28,871.44,0.58,22.49,813,4.21759411071567,2.45958884180371,3.4307561839037,2.95491027903374,6.77014701577419,1,0,0,Sudeste
3205309,Vitória,2000,ES,70.74,11.7,30.8,19.1,53.08,26.73,22.24,1315.63,0.6,26.75,759,4.25901118377733,2.45958884180371,3.42751468997953,2.94968833505258,7.18207091733858,0,1,0,Sudeste
3205309,Vitória,2010,ES,76.28,15,33.6,18.6,47.71,11.37,17.42,1866.58,0.6,24.17,845,4.33441078073222,2.70805020110221,3.51452606696916,2.92316158071916,7.53186315840586,0,0,1,Sudeste
3300100,Angra dos Reis,1990,RJ,67.39,14,30.8,16.8,0,27.5,21.04,390.55,0.54,16.74,718,4.21049663895813,2.63905732961526,3.42751468997953,2.82137888640921,5.96755600205631,1,0,0,Sudeste
3300100,Angra dos Reis,2000,RJ,69.14,13.5,28.6,15.1,45.9,20.14,21.31,563.68,0.53,14.99,599,4.23613343449348,2.60268968544438,3.35340671782581,2.71469474382088,6.33448671459293,0,1,0,Sudeste
3300100,Angra dos Reis,2010,RJ,75.75,16.7,32.3,15.6,38.19,12.97,30.08,798.68,0.5,12.98,724,4.32743844438948,2.81540871942271,3.47506723022861,2.74727091425549,6.6829603649187,0,0,1,Sudeste
3301009,Campos dos Goytacazes,1990,RJ,62.52,16.7,34.1,17.4,0,36.09,29.81,371.75,0.62,24.35,686,4.13548650555328,2.81540871942271,3.52929738428947,2.85647020622048,5.91822158534026,1,0,0,Sudeste
3301009,Campos dos Goytacazes,2000,RJ,66.8,14.1,31.5,17.4,35.3,18.21,36.71,490.87,0.56,18.43,618,4.2017030805426,2.64617479738412,3.44998754583159,2.85647020622048,6.19617932695376,0,1,0,Sudeste
3301009,Campos dos Goytacazes,2010,RJ,74.82,18.1,34.6,16.5,41.24,14.72,37.19,682.59,0.55,17.38,716,4.31508522892,2.89591193827178,3.54385368206368,2.80336038090653,6.52589438649715,0,0,1,Sudeste
3301207,Carmo,1990,RJ,64.76,19.5,33.5,14,6.89,35.13,27.57,295.15,0.52,13.97,628,4.17068812880943,2.9704144655697,3.51154543883102,2.63905732961526,5.6874837016867,1,0,0,Sudeste
3301207,Carmo,2000,RJ,70.48,19.3,32.9,13.6,6.39,17.37,12.9,547.72,0.59,21.3,621,4.25532898162792,2.96010509591084,3.49347265777133,2.61006979274201,6.30576420746403,0,1,0,Sudeste
3301207,Carmo,2010,RJ,73.77,21.6,34.4,12.8,0,15.8,34.07,559.66,0.47,11.07,696,4.30095214489621,3.07269331469012,3.53805656437935,2.54944517092557,6.32732945648619,0,0,1,Sudeste
3301504,Cordeiro,1990,RJ,64.45,17.7,30.1,12.4,0,36.09,19.25,403.08,0.53,14.65,712,4.1658897293852,2.87356463957978,3.40452517175483,2.51769647261099,5.9991350534122,1,0,0,Sudeste
3301504,Cordeiro,2000,RJ,72.2,18.2,30.1,11.9,10.51,17.29,31.52,544.35,0.51,14.11,644,4.27944004589878,2.90142159408275,3.40452517175483,2.47653840011748,6.29959242232719,0,1,0,Sudeste
3301504,Cordeiro,2010,RJ,74.54,20.9,32.3,11.4,9.6,14.7,38.4,724.29,0.48,11.33,729,4.31133589405111,3.03974915897077,3.47506723022861,2.43361335540045,6.58519186467217,0,0,1,Sudeste
3301876,Iguaba Grande,1990,RJ,67.02,NA,NA,NA,0,28.52,NA,313.55,0.57,19.21,NA,4.20499108230916,NA,NA,NA,5.74795883698903,1,0,0,Sudeste
3301876,Iguaba Grande,2000,RJ,70.93,13.4,30.8,17.4,25.91,16.49,44.01,639.25,0.55,16.41,626,4.261693475214,2.59525470695687,3.42751468997953,2.85647020622048,6.4602956141713,0,1,0,Sudeste
3301876,Iguaba Grande,2010,RJ,75.44,18.1,34.7,16.6,34.34,13.5,21.46,818.01,0.56,17.42,761,4.3233376383252,2.89591193827178,3.54673968695281,2.8094026953625,6.7068745614669,0,0,1,Sudeste
3302205,Itaperuna,1990,RJ,67.15,18,33,15,0,28.17,16.67,403.5,0.64,26.47,724,4.20692892296925,2.89037175789616,3.49650756146648,2.70805020110221,6.00017648771,1,0,0,Sudeste
3302205,Itaperuna,2000,RJ,73.01,17.6,32.8,15.2,22.54,17.26,15.77,516.31,0.54,15.73,624,4.29059641806799,2.86789890204411,3.4904285153901,2.72129542785223,6.24670736028219,0,1,0,Sudeste
3302205,Itaperuna,2010,RJ,75.24,22.4,36.4,14,25.58,12.66,24.55,688.83,0.47,10.78,0.73,4.32068300443283,3.10906095886099,3.5945687746427,2.63905732961526,6.53499450617204,0,0,1,Sudeste
3302403,Macaé,1990,RJ,64.75,15.4,32.2,16.8,0,35.15,35.68,561.15,0.57,19.51,755,4.17053370057965,2.73436750941958,3.47196645255036,2.82137888640921,6.32998824946227,1,0,0,Sudeste
3302403,Macaé,2000,RJ,67.63,NA,NA,NA,51.65,18.21,23.61,786.54,0.56,17.22,665,4.21405167158685,NA,NA,NA,6.66764357943777,0,1,0,Sudeste
3302403,Macaé,2010,RJ,74.66,NA,NA,NA,35.11,13.6,12.8,1103.42,0.56,17.46,764,4.31294447348644,NA,NA,NA,7.00616972646706,0,0,1,Sudeste
3302700,Maricá,1990,RJ,68.64,16.8,32.1,15.3,0,30.23,25.78,401.98,0.56,17.73,743,4.22887545517971,2.82137888640921,3.46885603013597,2.72785282839839,5.99640233613761,1,0,0,Sudeste
3302700,Maricá,2000,RJ,69.51,16.1,30.9,14.8,35.66,19.36,22.93,641.83,0.54,16.17,637,4.24147062711239,2.77881927199042,3.4307561839037,2.69462718077007,6.46432347111712,0,1,0,Sudeste
3302700,Maricá,2010,RJ,75.99,18.8,33.9,15.1,23.85,12.02,17.7,910.41,0.49,12.23,765,4.33060175268169,2.9338568698359,3.5234150143864,2.71469474382088,6.81389504749452,0,0,1,Sudeste
3303856,Paty do Alferes,1990,RJ,64.02,21,31.7,10.7,0,37.48,18.96,291.18,0.54,15.54,623,4.15919553454172,3.04452243772342,3.45631668088323,2.37024374146786,5.67394163264518,1,0,0,Sudeste
3303856,Paty do Alferes,2000,RJ,66.49,20.7,30.2,9.5,11.76,26.31,23.47,416.61,0.56,18.33,541,4.19705156041436,3.03013370027132,3.40784192438082,2.2512917986065,6.0321505323794,0,1,0,Sudeste
3303856,Paty do Alferes,2010,RJ,73.34,23.2,32,8.8,22.33,16.4,41.32,562.52,0.56,17.17,671,4.29510616264318,3.14415227867226,3.46573590279973,2.17475172148416,6.33242668900205,0,0,1,Sudeste
3303906,Petrópolis,1990,RJ,68.12,18.8,29.3,10.5,0,25.59,19.96,554.44,0.56,18.27,783,4.22127085579449,2.9338568698359,3.37758751602302,2.35137525716348,6.31795859534515,1,0,0,Sudeste
3303906,Petrópolis,2000,RJ,70.06,16.9,27.5,10.6,18.74,18.21,17.68,790.41,0.57,18.63,649,4.24935201776934,2.82731362192903,3.31418600467253,2.36085400111802,6.67255179817549,0,1,0,Sudeste
3303906,Petrópolis,2010,RJ,75.79,NA,NA,NA,8.62,12.86,15.25,922.49,0.55,16.66,745,4.32796635782394,NA,NA,NA,6.82707653574753,0,0,1,Sudeste
3304003,Piraí,1990,RJ,67.9,10.4,27.1,16.7,0,26.15,29.6,387.4,0.57,19.61,0.69,4.21803603456465,2.34180580614733,3.29953372788566,2.81540871942271,5.9594577509729,1,0,0,Sudeste
3304003,Piraí,2000,RJ,70,22,32,10,44.19,18.33,44.35,532.6,0.55,17.6,612,4.24849524204936,3.09104245335832,3.46573590279973,2.30258509299405,6.27777067337983,0,1,0,Sudeste
3304003,Piraí,2010,RJ,73.16,NA,NA,NA,7.45,16.7,29.93,678.3,0.5,12.97,708,4.29264882352266,NA,NA,NA,6.51958966795203,0,0,1,Sudeste
3304201,Resende,1990,RJ,68.27,16.7,31.5,14.8,0,25.2,28.34,489.14,0.57,19.48,779,4.22347043143019,2.81540871942271,3.44998754583159,2.69462718077007,6.19264874706776,1,0,0,Sudeste
3304201,Resende,2000,RJ,70,19.3,30.3,11,28.05,18.33,16.82,721.26,0.56,17.87,0.66,4.24849524204936,2.96010509591084,3.41114771251532,2.39789527279837,6.58099968254422,0,1,0,Sudeste
3304201,Resende,2010,RJ,75.31,20.7,32.5,11.8,34.39,13.85,13.92,915.21,0.52,14.3,768,4.32161292811326,3.03013370027132,3.48124008933569,2.46809953147162,6.81915354713927,0,0,1,Sudeste
3304300,Rio Bonito,1990,RJ,68.3,NA,NA,NA,0,25.12,37.64,321.87,0.55,17.54,644,4.22390976657674,NA,NA,NA,5.77414773731676,1,0,0,Sudeste
3304300,Rio Bonito,2000,RJ,71.36,19.7,32.1,12.4,19.67,15.69,39.32,542.49,0.57,18.48,609,4.26773748827175,2.98061863574394,3.46885603013597,2.51769647261099,6.296169652065,0,1,0,Sudeste
3304300,Rio Bonito,2010,RJ,74.16,21.3,35.8,14.5,7.06,15.2,31.76,643.54,0.48,11.29,0.71,4.3062249212576,3.05870707271538,3.57794789340665,2.67414864942653,6.46698418516648,0,0,1,Sudeste
3304557,Rio de Janeiro,1990,RJ,67.85,18.1,35.1,17,0,30.23,18.68,887.06,0.6,24.12,808,4.21729938628088,2.89591193827178,3.55820113047182,2.83321334405622,6.7879126237648,1,0,0,Sudeste
3304557,Rio de Janeiro,2000,RJ,70.26,NA,NA,NA,48.59,21.83,15.26,1187.08,0.61,24.56,716,4.25220264683768,NA,NA,NA,7.07925178913726,0,1,0,Sudeste
3304557,Rio de Janeiro,2010,RJ,75.69,17.9,36.3,18.4,28.97,13.02,14.19,1492.63,0.62,25.82,799,4.32664605132108,2.88480071284671,3.5918177412708,2.91235066461494,7.30829494365114,0,0,1,Sudeste
3304607,Santa Maria Madalena,1990,RJ,68.16,16.8,29.3,12.5,9.21,25.49,NA,216.76,0.54,15.46,566,4.22185788252106,2.82137888640921,3.37758751602302,2.52572864430826,5.37879075069791,1,0,0,Sudeste
3304607,Santa Maria Madalena,2000,RJ,69.96,15.8,27.9,12.1,0,18.42,87.04,395,0.53,15.04,573,4.2479236501504,2.76000994003292,3.32862668882732,2.4932054526027,5.97888576490112,0,1,0,Sudeste
3304607,Santa Maria Madalena,2010,RJ,72.79,19.7,31.3,11.6,47.51,17.3,28.5,522.66,0.48,11.85,668,4.28757858313017,2.98061863574394,3.44361809754611,2.45100509811232,6.25893115705886,0,0,1,Sudeste
3304706,Santo Antônio de Pádua,1990,RJ,68.95,NA,NA,NA,10.1,23.48,42.93,313.12,0.6,21.19,664,4.23338160423931,NA,NA,NA,5.74658650364777,1,0,0,Sudeste
3304706,Santo Antônio de Pádua,2000,RJ,70.54,20,33.2,13.2,5.05,17.26,40.41,475.86,0.55,16.37,611,4.25617992480791,2.99573227355399,3.50254987592244,2.58021682959233,6.16512369332328,0,1,0,Sudeste
3304706,Santo Antônio de Pádua,2010,RJ,73.33,23.7,36.6,12.9,4.83,16.5,36.24,657.53,0.51,13.67,718,4.29496980210571,3.16547504814109,3.60004824040732,2.55722731136763,6.48849039038745,0,0,1,Sudeste
3304805,São Fidélis,1990,RJ,65.61,17.7,33.3,15.6,0,32.55,5.78,295.37,0.64,27.57,0.61,4.18372812335679,2.87356463957978,3.5055573969864,2.74727091425549,5.68822880772943,1,0,0,Sudeste
3304805,São Fidélis,2000,RJ,69.07,18.3,33.3,15,26.57,20.29,31.88,418.24,0.54,15.78,0.59,4.23512048310088,2.90690105984738,3.5055573969864,2.70805020110221,6.03605543043586,0,1,0,Sudeste
3304805,São Fidélis,2010,RJ,72.21,NA,NA,NA,7.84,18.2,26.12,567.23,0.47,10.81,691,4.27957854046309,NA,NA,NA,6.34076486521555,0,0,1,Sudeste
3304904,São Gonçalo,1990,RJ,66.19,NA,NA,NA,0,30.86,22.06,388.85,0.47,10.7,735,4.19252939413083,NA,NA,NA,5.96319366514095,1,0,0,Sudeste
3304904,São Gonçalo,2000,RJ,69.51,13.5,33,19.5,41.57,19.36,17.54,539,0.47,10.86,641,4.24147062711239,2.60268968544438,3.49650756146648,2.9704144655697,6.289715570909,0,1,0,Sudeste
3304904,São Gonçalo,2010,RJ,74.96,13.9,33.3,19.4,37.77,14.55,18.14,669.3,0.43,9.06,739,4.31695463793017,2.63188884013665,3.5055573969864,2.96527306606928,6.5062323901066,0,0,1,Sudeste
3305802,Teresópolis,1990,RJ,63.96,NA,NA,NA,0,32.26,12.43,452.83,0.6,21.25,741,4.15825788796575,NA,NA,NA,6.11551677911121,1,0,0,Sudeste
3305802,Teresópolis,2000,RJ,70.06,16.3,27.6,11.3,21.24,15.69,33.97,723.68,0.57,19.17,627,4.24935201776934,2.79116510781272,3.3178157727231,2.42480272571829,6.58434930572953,0,1,0,Sudeste
